Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
308,5669480.7117,5700770.4056,31289.6939,3000,8.4983,10.4299,-0.0412,10000
309,5700770.4056,5729693.2947,28922.8891,3000,8.1480,9.6410,0.0372,10000
310,5729693.2947,5760531.4806,30838.1859,3000,8.4514,10.2794,-0.0272,10000
311,5760531.4806,5791263.0330,30731.5525,3000,8.2217,10.2439,-0.0238,10000
312,5791263.0330,5820619.3760,29356.3429,3000,8.0260,9.7854,0.0219,10000
313,5820619.3760,5849933.6391,29314.2631,3000,8.2020,9.7714,0.0234,10000
314,5849933.6391,5880566.1850,30632.5459,3000,8.3938,10.2108,-0.0206,10000
315,5880566.1850,5908857.5448,28291.3598,3000,8.2205,9.4305,0.0500,10000
316,5908857.5448,5939717.3469,30859.8020,3000,8.6315,10.2866,-0.0279,10000
317,5939717.3469,5969092.9376,29375.5908,3000,8.3910,9.7919,0.0213,10000
318,5969092.9376,5998509.0802,29416.1426,3000,8.5694,9.8054,0.0198,10000
319,5998509.0802,6029012.7020,30503.6219,3000,8.7395,10.1679,-0.0165,10000
320,6029012.7020,6059040.2544,30027.5523,3000,8.5952,10.0092,-0.0009,10000
321,6059040.2544,6089618.1937,30577.9394,3000,8.5873,10.1926,-0.0189,10000
322,6089618.1937,6120017.4359,30399.2422,3000,8.4250,10.1331,-0.0131,10000
